server_id,process_name,process_id,process_command_line,process_user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,dbus-broker-launch,1738,/usr/bin/dbus-broker-launch --scope system --audit,dbus
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-networkd,1739,/usr/lib/systemd/systemd-networkd,systemd+
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,dbus-broker,1742,dbus-broker --log 4 --controller 9 --machine-id ec2fb8fa5848a7201fc8c82d7aadac40 --max-bytes 536870912 --max-fds 4096 --max-matches 16384 --audit,dbus
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,acpid,1759,/usr/sbin/acpid -f,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,gssproxy,1763,/usr/sbin/gssproxy -D,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,amazon-ssm-agent,1948,/usr/bin/amazon-ssm-agent,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd,1953,sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,atd,1959,/usr/sbin/atd -f,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,agetty,1960,/sbin/agetty -o -p -- \u --noclear - linux,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,agetty,1961,"/sbin/agetty -o -p -- \u --keep-baud 115200,57600,38400,9600 - vt220",root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,chronyd,1982,/usr/sbin/chronyd -F 2,chrony
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,ssm-agent-worker,2007,/usr/bin/ssm-agent-worker,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,redis6-server,9726,/usr/bin/redis6-server 127.0.0.1:6379,redis6
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,bash,10200,/bin/bash /usr/local/bin/estate-chatter,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userdbd,26569,/usr/lib/systemd/systemd-userdbd,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/u8:1-writeback],77709,[kworker/u8:1-writeback],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/1:3-events_power_efficient],82302,[kworker/1:3-events_power_efficient],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/u8:2-events_unbound],83144,[kworker/u8:2-events_unbound],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:2-events],85139,[kworker/0:2-events],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:3-cgroup_free],85469,[kworker/0:3-cgroup_free],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/1:1-events],85559,[kworker/1:1-events],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/u8:3-flush-259:0],86570,[kworker/u8:3-flush-259:0],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/1:0-events],86606,[kworker/1:0-events],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:0-events],86800,[kworker/0:0-events],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userwork,86848,systemd-userwork: waiting...,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userwork,86862,systemd-userwork: waiting...,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userwork,86863,systemd-userwork: waiting...,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sleep,87079,sleep 20,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87080,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87081,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87082,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87083,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87084,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87085,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87086,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd,87099,/usr/lib/systemd/systemd --user,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,(sd-pam),87102,(sd-pam),ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87111,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87113,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,bash,87115,"bash -c timeout 60 echo ""===SECTION:iostat==="" iostat -xk 1 2 echo ""===SECTION:lsblk==="" lsblk -J -o NAME,MOUNTPOINT,FSTYPE 2>/dev/null echo ""===SECTION:df==="" df -k echo ""===SECTION:diskstats_before==="" cat /proc/diskstats echo ""===SECTION:proc_mounts==="" cat /proc/mounts",ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87133,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87134,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87135,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,bash,87137,"bash -c timeout 60 sudo echo ""===SECTION:lvdisplay==="" lvdisplay 2>/dev/null echo ""===SECTION:mdstat==="" cat /proc/mdstat",ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87138,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,87139,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,bash,87140,"bash -c timeout 60 echo ""===SECTION:resolv==="" cat /run/systemd/resolve/resolv.conf 2>/dev/null || cat /etc/resolv.conf echo ""===SECTION:gateway_json==="" ip -j route show default 2>/dev/null || /sbin/ip -j route show default 2>/dev/null echo ""===SECTION:gateway_text==="" ip route show default 2>/dev/null || /sbin/ip route show default echo ""===SECTION:addrs_json==="" ip -j -d addr 2>/dev/null || /sbin/ip -j -d addr 2>/dev/null echo ""===SECTION:addrs_text==="" ip addr show 2>/dev/null || /sbin/ip addr show",ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,bash,87149,"bash -c timeout 60 echo ""===SECTION:top==="" top -bn1 echo ""===SECTION:nproc==="" nproc 2>/dev/null || grep -c ^processor /proc/cpuinfo echo ""===SECTION:free==="" free -m echo ""===SECTION:meminfo==="" cat /proc/meminfo echo ""===SECTION:net_before==="" cat /proc/net/dev echo ""===SECTION:stat_before==="" cat /proc/stat",ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,timeout,87155,timeout 60 sudo ss -tnap,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,timeout,87194,timeout 60 ps aux -ww --no-headers,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,iostat,87203,iostat -xk 1 2,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,ps,87271,ps aux -ww --no-headers,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/u8:1-events_unbound],77709,[kworker/u8:1-events_unbound],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:0-cgroup_release],86800,[kworker/0:0-cgroup_release],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/u8:0-events_unbound],87399,[kworker/u8:0-events_unbound],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:1-cgroup_release],87414,[kworker/0:1-cgroup_release],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userwork,87739,systemd-userwork: waiting...,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userwork,87775,systemd-userwork: waiting...,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userwork,87780,systemd-userwork: waiting...,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/1:2-rcu_gp],88056,[kworker/1:2-rcu_gp],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sleep,88067,sleep 20,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88069,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88070,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88072,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88073,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88074,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88077,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd,88095,/usr/lib/systemd/systemd --user,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,(sd-pam),88111,(sd-pam),ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/1:3-cgroup_bpf_destroy],88122,[kworker/1:3-cgroup_bpf_destroy],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88158,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88159,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88160,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88163,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,timeout,88166,timeout 60 sudo ss -tnap,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88174,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,88183,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,bash,88184,"bash -c timeout 60 echo ""===SECTION:top==="" top -bn1 echo ""===SECTION:nproc==="" nproc 2>/dev/null || grep -c ^processor /proc/cpuinfo echo ""===SECTION:free==="" free -m echo ""===SECTION:meminfo==="" cat /proc/meminfo echo ""===SECTION:net_before==="" cat /proc/net/dev echo ""===SECTION:stat_before==="" cat /proc/stat",ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,bash,88207,"bash -c timeout 60 echo ""===SECTION:iostat==="" iostat -xk 1 2 echo ""===SECTION:lsblk==="" lsblk -J -o NAME,MOUNTPOINT,FSTYPE 2>/dev/null echo ""===SECTION:df==="" df -k echo ""===SECTION:diskstats_before==="" cat /proc/diskstats echo ""===SECTION:proc_mounts==="" cat /proc/mounts",ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sudo,88237,sudo ss -tnap,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,timeout,88239,timeout 60 ps aux -ww --no-headers,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,bash,88250,"bash -c timeout 60 sudo echo ""===SECTION:lvdisplay==="" lvdisplay 2>/dev/null echo ""===SECTION:mdstat==="" cat /proc/mdstat",ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,top,88273,top -bn1,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,iostat,88310,iostat -xk 1 2,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,bash,88331,"bash -c timeout 60 sudo echo ""===SECTION:uuid==="" dmidecode -s system-uuid 2>/dev/null || cat /sys/class/dmi/id/product_uuid 2>/dev/null echo ""===SECTION:manufacturer==="" result=$(dmidecode -s system-manufacturer 2>/dev/null); [ -n ""$result"" ] && echo ""$result"" || { result=$(cat /sys/class/dmi/id/sys_vendor 2>/dev/null); [ -n ""$result"" ] && echo ""$result"" || cat /sys/hypervisor/type 2>/dev/null; }",ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,timeout,88349,timeout 60 sudo echo ===SECTION:lvdisplay===,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sudo,88350,sudo echo ===SECTION:lvdisplay===,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,ss,88352,ss -tnap,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sudo,88360,sudo echo ===SECTION:lvdisplay===,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,timeout,88371,timeout 60 sudo echo ===SECTION:uuid===,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,ps,88374,ps aux -ww --no-headers,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sudo,88375,sudo echo ===SECTION:uuid===,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:1H-kblockd],51,[kworker/0:1H-kblockd],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/1:1H-kblockd],172,[kworker/1:1H-kblockd],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/1:0-cgroup_release],91972,[kworker/1:0-cgroup_release],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:0-cgroup_release],92431,[kworker/0:0-cgroup_release],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/u8:3-events_unbound],92805,[kworker/u8:3-events_unbound],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:3-events],93289,[kworker/0:3-events],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/1:3-events],94001,[kworker/1:3-events],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:1-cgroup_free],95006,[kworker/0:1-cgroup_free],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/u8:1-events_unbound],95468,[kworker/u8:1-events_unbound],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/1:1-cgroup_free],96212,[kworker/1:1-cgroup_free],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userwork,96402,systemd-userwork: waiting...,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userwork,96467,systemd-userwork: waiting...,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd-userwork,96552,systemd-userwork: waiting...,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/0:2-events],96812,[kworker/0:2-events],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,[kworker/u8:0],97152,[kworker/u8:0],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sleep,97435,sleep 20,root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,97437,sshd-session: ec2-user [priv],root
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,systemd,97442,/usr/lib/systemd/systemd --user,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,(sd-pam),97444,(sd-pam),ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,sshd-session,97451,sshd-session: ec2-user@notty,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,timeout,97452,timeout 60 ps aux -ww --no-headers,ec2-user
import_4d2ba2dd-1c65-54c9-8961-706f9bc2c716,ps,97470,ps aux -ww --no-headers,ec2-user
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd,1,/usr/lib/systemd/systemd --switched-root --system --deserialize=32,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kthreadd],2,[kthreadd],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[pool_workqueue_release],3,[pool_workqueue_release],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-rcu_gp],4,[kworker/R-rcu_gp],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-sync_wq],5,[kworker/R-sync_wq],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-kvfree_rcu_reclaim],6,[kworker/R-kvfree_rcu_reclaim],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-slub_flushwq],7,[kworker/R-slub_flushwq],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-netns],8,[kworker/R-netns],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/0:0H-events_highpri],10,[kworker/0:0H-events_highpri],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-mm_percpu_wq],13,[kworker/R-mm_percpu_wq],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[ksoftirqd/0],14,[ksoftirqd/0],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[rcu_preempt],15,[rcu_preempt],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[rcu_exp_par_gp_kthread_worker/0],16,[rcu_exp_par_gp_kthread_worker/0],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[rcu_exp_gp_kthread_worker],17,[rcu_exp_gp_kthread_worker],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[migration/0],18,[migration/0],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[cpuhp/0],19,[cpuhp/0],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[cpuhp/1],20,[cpuhp/1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[migration/1],21,[migration/1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[ksoftirqd/1],22,[ksoftirqd/1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/1:0H-xfs-log/nvme0n1p1],24,[kworker/1:0H-xfs-log/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kdevtmpfs],27,[kdevtmpfs],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-inet_frag_wq],28,[kworker/R-inet_frag_wq],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[rcu_tasks_kthread],29,[rcu_tasks_kthread],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[rcu_tasks_rude_kthread],30,[rcu_tasks_rude_kthread],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[rcu_tasks_trace_kthread],31,[rcu_tasks_trace_kthread],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kauditd],32,[kauditd],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[khungtaskd],34,[khungtaskd],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[oom_reaper],35,[oom_reaper],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-writeback],37,[kworker/R-writeback],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kcompactd0],38,[kcompactd0],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[khugepaged],39,[khugepaged],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-kblockd],40,[kworker/R-kblockd],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-blkcg_punt_bio],41,[kworker/R-blkcg_punt_bio],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-kintegrityd],42,[kworker/R-kintegrityd],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[irq/9-acpi],43,[irq/9-acpi],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-tpm_dev_wq],45,[kworker/R-tpm_dev_wq],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-md_bitmap],46,[kworker/R-md_bitmap],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-edac-poller],47,[kworker/R-edac-poller],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[watchdogd],48,[watchdogd],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-quota_events_unbound],49,[kworker/R-quota_events_unbound],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/0:1H-xfs-log/nvme0n1p1],51,[kworker/0:1H-xfs-log/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kswapd0],74,[kswapd0],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xfsalloc],76,[kworker/R-xfsalloc],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xfs_mru_cache],78,[kworker/R-xfs_mru_cache],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-cryptd],79,[kworker/R-cryptd],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-kthrotld],80,[kworker/R-kthrotld],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-nvme-wq],139,[kworker/R-nvme-wq],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-nvme-reset-wq],140,[kworker/R-nvme-reset-wq],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-nvme-delete-wq],142,[kworker/R-nvme-delete-wq],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-mld],167,[kworker/R-mld],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-ipv6_addrconf],171,[kworker/R-ipv6_addrconf],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-kstrp],172,[kworker/R-kstrp],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/u9:0],560,[kworker/u9:0],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/1:1H],568,[kworker/1:1H],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xfs-buf/nvme0n1p1],1070,[kworker/R-xfs-buf/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xfs-conv/nvme0n1p1],1071,[kworker/R-xfs-conv/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xfs-reclaim/nvme0n1p1],1072,[kworker/R-xfs-reclaim/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xfs-blockgc/nvme0n1p1],1073,[kworker/R-xfs-blockgc/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xfs-inodegc/nvme0n1p1],1074,[kworker/R-xfs-inodegc/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xfs-log/nvme0n1p1],1075,[kworker/R-xfs-log/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xfs-cil/nvme0n1p1],1076,[kworker/R-xfs-cil/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[xfsaild/nvme0n1p1],1077,[xfsaild/nvme0n1p1],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd-journald,1124,/usr/lib/systemd/systemd-journald,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd-udevd,1563,/usr/lib/systemd/systemd-udevd,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd-resolved,1589,/usr/lib/systemd/systemd-resolved,systemd+
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,auditd,1591,/sbin/auditd,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-rpciod],1592,[kworker/R-rpciod],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-xprtiod],1593,[kworker/R-xprtiod],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,[kworker/R-ena],1624,[kworker/R-ena],root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd-inhibit,1719,/usr/bin/systemd-inhibit --what=handle-suspend-key:handle-hibernate-key --who=ec2-hibinit-agent --why=acpid-sleep-handler --mode=block /usr/sbin/acpid -f,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,irqbalance,1722,/usr/sbin/irqbalance --foreground,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,lsmd,1723,/usr/bin/lsmd -d,libstor+
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd-homed,1726,/usr/lib/systemd/systemd-homed,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd-logind,1728,/usr/lib/systemd/systemd-logind,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,dbus-broker-launch,1729,/usr/bin/dbus-broker-launch --scope system --audit,dbus
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd-networkd,1730,/usr/lib/systemd/systemd-networkd,systemd+
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,dbus-broker,1746,dbus-broker --log 4 --controller 9 --machine-id ec290c89ea2a1ff85628ff145265161d --max-bytes 536870912 --max-fds 4096 --max-matches 16384 --audit,dbus
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,acpid,1754,/usr/sbin/acpid -f,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,gssproxy,1756,/usr/sbin/gssproxy -D,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,amazon-ssm-agent,1940,/usr/bin/amazon-ssm-agent,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,sshd,1945,sshd: /usr/sbin/sshd -D [listener] 0 of 10-100 startups,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,atd,1951,/usr/sbin/atd -f,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,agetty,1952,/sbin/agetty -o -p -- \u --noclear - linux,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,agetty,1953,"/sbin/agetty -o -p -- \u --keep-baud 115200,57600,38400,9600 - vt220",root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,chronyd,1976,/usr/sbin/chronyd -F 2,chrony
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,ssm-agent-worker,1999,/usr/bin/ssm-agent-worker,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,socat,5817,"socat TCP-LISTEN:7,fork,reuseaddr SYSTEM:cat",root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,bash,6896,/bin/bash /usr/local/bin/estate-chatter,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd-userdbd,26519,/usr/lib/systemd/systemd-userdbd,root
import_0705e40e-dd07-5423-b3ca-e8cea03e8c1c,systemd,30291,/usr/lib/systemd/systemd --user,ec2-user
